Flow ramp - 1					
Stress	Shear rate	Viscosity	Step time	Temperature	Normal stress
Pa	1/s	Pa.s	s	°C	Pa
63.2379	4130.34	0.0153106	206.504	23.49	-235.549
63.4911	4150	0.0152991	207.487	23.502	-204.985
63.7705	4170.97	0.0152892	208.536	23.501	-195.36
64.0354	4190.62	0.0152806	209.519	23.503	-198.76
64.297	4210.28	0.0152714	210.502	23.502	-197.708
64.5702	4229.94	0.0152651	211.485	23.5	-206.791
64.8234	4249.6	0.015254	212.468	23.498	-218.368
65.0996	4270.56	0.0152438	213.516	23.497	-228.697
65.3589	4290.22	0.0152344	214.499	23.503	-233.818
65.6211	4309.88	0.0152257	215.482	23.502	-240.911
65.8989	4330.85	0.0152162	216.531	23.501	-257.753
66.1498	4350.51	0.0152051	217.514	23.503	-246.755
66.4018	4370.16	0.0151944	218.497	23.501	-262.102
66.6544	4389.82	0.0151838	219.48	23.5	-248.343
66.9167	4409.34	0.0151761	220.463	23.497	-249.956
67.1636	4430.45	0.0151595	221.512	23.502	-244.867
67.4487	4450.09	0.0151567	222.495	23.508	-240.058
67.7015	4469.76	0.0151466	223.478	23.504	-250.77
67.9855	4490.73	0.0151391	224.526	23.5	-255.186
68.2343	4510.39	0.0151283	225.509	23.495	-277.727
68.477	4530.04	0.0151162	226.492	23.502	-300.918
68.7507	4551.01	0.0151067	227.541	23.499	-276.677
69.0127	4570.67	0.015099	228.524	23.501	-284.879
69.2664	4590.32	0.0150897	229.507	23.505	-303.408
69.5225	4609.99	0.0150809	230.49	23.499	-315.636
69.7629	4629.64	0.0150687	231.473	23.501	-280.712
70.0335	4650.61	0.015059	232.522	23.502	-282.779
70.277	4670.27	0.0150477	233.505	23.497	-293.802
70.5325	4689.92	0.0150392	234.488	23.5	-278.178
70.8052	4710.89	0.0150301	235.536	23.497	-292.636
71.052	4730.55	0.0150198	236.519	23.502	-309.492
71.2918	4750.21	0.0150081	237.503	23.503	-322.55
71.5435	4769.87	0.0149991	238.486	23.503	-331.009
71.8064	4789.52	0.0149924	239.469	23.506	-336.925
72.0773	4810.49	0.0149834	240.517	23.497	-333.391
72.3168	4830.15	0.014972	241.5	23.491	-355.484
72.5583	4849.81	0.0149611	242.483	23.495	-343.936
72.813	4870.78	0.0149489	243.532	23.501	-327.945
73.0632	4890.43	0.01494	244.515	23.5	-337.687
73.3208	4910.09	0.0149327	245.498	23.5	-333.445
73.5771	4929.75	0.0149251	246.481	23.506	-335.462
73.8347	4949.4	0.0149179	247.464	23.496	-338.801
74.0931	4970.38	0.0149069	248.513	23.5	-358.168
74.3325	4990.03	0.0148962	249.496	23.501	-364.933
74.5723	5009.68	0.0148856	250.479	23.507	-386.769
74.8448	5030.66	0.0148777	251.527	23.508	-387.083
75.0834	5050.32	0.0148671	252.51	23.498	-403.995
75.3286	5069.97	0.0148578	253.493	23.498	-383.555
75.5561	5089.63	0.0148451	254.476	23.496	-385.974
75.792	5109.28	0.0148342	255.459	23.5	-382.981
76.082	5130.11	0.0148305	256.508	23.506	-387.879
76.3079	5149.99	0.0148171	257.491	23.503	-392.075
76.5268	5169.47	0.0148036	258.474	23.5	-379.257
76.8059	5190.54	0.0147973	259.523	23.507	-389.872
77.0643	5210.19	0.0147911	260.506	23.503	-405.468
77.2992	5229.86	0.0147804	261.489	23.491	-423.504
77.5581	5250.81	0.0147707	262.537	23.493	-433.681
77.8057	5270.48	0.0147625	263.52	23.499	-448.596
78.0308	5290.13	0.0147503	264.503	23.499	-445.628
78.2949	5309.79	0.0147454	265.486	23.501	-452.455
78.5369	5329.45	0.0147364	266.469	23.502	-443.203
78.793	5350.42	0.0147265	267.518	23.501	-435.686
79.038	5370.07	0.0147182	268.501	23.505	-431.864
79.2587	5389.73	0.0147055	269.484	23.499	-455.783
79.5245	5410.7	0.0146976	270.533	23.498	-406.318
79.7773	5430.36	0.014691	271.516	23.502	-465.096
80.0198	5450.02	0.0146825	272.499	23.497	-484.424
80.2569	5469.67	0.0146731	273.482	23.496	-476.299
80.489	5489.33	0.0146628	274.465	23.5	-498.4
80.7463	5510.3	0.0146537	275.513	23.505	-525.796
80.9802	5529.96	0.0146439	276.496	23.5	-490.78
81.2291	5549.61	0.0146369	277.479	23.5	-504.37
81.4957	5570.59	0.0146296	278.528	23.499	-500.791
81.7265	5590.24	0.0146195	279.511	23.503	-486.551
81.9695	5609.9	0.0146116	280.494	23.505	-485.016
82.1901	5629.56	0.0145997	281.477	23.504	-497.233
82.4231	5649.21	0.0145902	282.46	23.503	-480.44
82.674	5670.19	0.0145805	283.509	23.498	-511.184
82.9083	5689.83	0.0145713	284.492	23.498	-520.259
83.13	5709.5	0.0145599	285.475	23.499	-536.831
83.3873	5730.46	0.0145516	286.523	23.5	-541.458
83.6184	5750.12	0.014542	287.506	23.503	-558.932
83.869	5769.77	0.0145359	288.49	23.499	-554.044
84.139	5790.75	0.0145299	289.538	23.5	-553.054
84.3636	5810.41	0.0145194	290.521	23.495	-564.078
84.5867	5830.06	0.0145087	291.504	23.498	-555.993
84.8127	5849.72	0.0144986	292.487	23.506	-541.185
85.0474	5869.38	0.01449	293.47	23.504	-545.02
85.3235	5890.34	0.0144853	294.519	23.498	-550.026
85.5493	5910.01	0.0144753	295.502	23.492	-563.225
85.7599	5929.67	0.0144628	296.485	23.497	-577.096
85.9932	5950.63	0.0144511	297.533	23.5	-591.754
86.2218	5970.29	0.0144418	298.517	23.499	-606.337
86.411	5987.33	0.0144323	299.368	23.5	-609.583
