Filename:	D:\Users\Thermal_Users\LeBlanc\Ag1 ink 8_9_16.tg1d

Temperature (°C)	Weight (mg)
768.167	101.0449
768.343	101.0448
768.529	101.0447
768.717	101.0445
768.914	101.0444
769.121	101.0442
769.324	101.0441
769.504	101.0440
769.656	101.0437
769.802	101.0435
769.961	101.0433
770.126	101.0430
770.293	101.0428
770.460	101.0428
770.637	101.0428
770.820	101.0427
771.006	101.0426
771.186	101.0424
771.364	101.0423
771.532	101.0422
771.691	101.0419
771.876	101.0416
772.096	101.0413
772.302	101.0411
772.463	101.0409
772.604	101.0407
772.753	101.0407
772.911	101.0405
773.080	101.0403
773.244	101.0401
773.394	101.0398
773.550	101.0395
773.695	101.0393
773.831	101.0391
773.968	101.0389
774.110	101.0385
774.259	101.0383
774.420	101.0383
774.607	101.0382
774.838	101.0381
775.112	101.0380
775.399	101.0379
775.670	101.0378
775.909	101.0376
776.079	101.0375
776.193	101.0374
776.294	101.0372
776.394	101.0371
776.500	101.0369
776.622	101.0367
776.759	101.0365
776.910	101.0364
777.057	101.0363
777.196	101.0360
777.344	101.0359
777.491	101.0356
777.640	101.0354
777.774	101.0352
777.897	101.0351
778.019	101.0350
778.144	101.0349
778.271	101.0347
778.414	101.0346
778.572	101.0344
778.740	101.0343
778.911	101.0341
779.080	101.0339
779.251	101.0337
779.433	101.0335
779.626	101.0334
779.826	101.0332
780.020	101.0330
780.193	101.0328
780.350	101.0326
780.496	101.0324
780.621	101.0322
780.728	101.0319
780.835	101.0315
780.953	101.0313
781.098	101.0312
781.283	101.0310
781.494	101.0310
781.735	101.0308
781.993	101.0305
782.247	101.0303
782.465	101.0301
782.621	101.0300
782.747	101.0298
782.872	101.0297
783.002	101.0297
783.145	101.0296
783.302	101.0295
783.469	101.0292
783.654	101.0288
783.863	101.0285
784.088	101.0283
784.302	101.0280
784.487	101.0279
784.652	101.0278
784.812	101.0276
784.994	101.0275
785.225	101.0273
785.459	101.0271
785.669	101.0269
785.888	101.0265
786.148	101.0263
786.433	101.0262
786.712	101.0259
786.975	101.0258
787.224	101.0255
787.457	101.0252
787.670	101.0250
787.862	101.0248
788.035	101.0246
788.202	101.0243
788.368	101.0241
788.534	101.0238
788.703	101.0235
788.873	101.0233
789.012	101.0231
789.106	101.0228
789.196	101.0226
789.295	101.0224
789.404	101.0223
789.527	101.0222
789.664	101.0220
789.814	101.0218
789.961	101.0216
790.095	101.0212
790.222	101.0211
790.364	101.0209
790.523	101.0209
790.691	101.0207
790.865	101.0205
791.033	101.0201
791.171	101.0198
791.231	101.0196
791.213	101.0195
791.172	101.0192
791.137	101.0189
791.127	101.0187
791.168	101.0185
791.279	101.0183
791.477	101.0181
791.761	101.0180
792.086	101.0179
792.413	101.0177
792.730	101.0175
793.027	101.0172
793.294	101.0169
793.535	101.0167
793.768	101.0164
794.003	101.0162
794.226	101.0160
794.408	101.0158
794.547	101.0156
794.679	101.0154
794.832	101.0151
794.976	101.0149
795.087	101.0145
795.190	101.0143
795.306	101.0141
795.459	101.0138
795.643	101.0134
795.806	101.0131
795.955	101.0129
796.127	101.0127
796.349	101.0125
796.622	101.0123
796.907	101.0120
797.148	101.0118
797.327	101.0115
797.459	101.0114
797.574	101.0112
797.714	101.0111
797.919	101.0109
798.171	101.0105
798.405	101.0102
798.584	101.0100
798.728	101.0098
798.876	101.0095
799.045	101.0092
799.214	101.0090
799.387	101.0088
799.587	101.0086
799.814	101.0083
800.022	101.0080
800.163	101.0076
800.222	101.0073
800.240	101.0071
800.258	101.0069
800.296	101.0066
800.330	101.0064
800.338	101.0061
800.365	101.0059
800.451	101.0057
800.573	101.0055
800.701	101.0054
800.818	101.0052
800.910	101.0049
800.970	101.0045
801.014	101.0042
801.055	101.0038
801.110	101.0036
801.185	101.0034
801.261	101.0030
801.332	101.0028
801.387	101.0025
801.413	101.0023
801.427	101.0021
801.450	101.0018
801.480	101.0015
801.499	101.0012
801.474	101.0010
801.388	101.0008
801.258	101.0006
801.130	101.0003
801.047	101.0002
801.006	100.9999
800.980	100.9997
800.944	100.9995
800.896	100.9994
800.847	100.9991
800.803	100.9988
800.759	100.9984
800.701	100.9982
800.637	100.9979
800.584	100.9976
800.549	100.9974
800.540	100.9973
800.588	100.9972
800.676	100.9970
800.754	100.9969
800.796	100.9968
800.823	100.9966
800.844	100.9964
800.832	100.9962
800.782	100.9959
800.710	100.9955
800.638	100.9952
800.578	100.9949
800.536	100.9945
800.511	100.9943
800.497	100.9941
800.489	100.9938
800.473	100.9935
800.458	100.9932
800.468	100.9930
800.522	100.9929
800.630	100.9929
800.778	100.9927
800.946	100.9925
801.117	100.9923
801.277	100.9921
801.407	100.9919
801.495	100.9918
801.543	100.9917
801.573	100.9915
801.589	100.9913
801.583	100.9910
801.537	100.9908
801.421	100.9905
801.265	100.9902
801.123	100.9900
801.026	100.9897
800.988	100.9894
801.014	100.9891
801.092	100.9888
801.182	100.9885
801.250	100.9882
801.289	100.9879
801.317	100.9875
801.347	100.9874
801.381	100.9873
801.411	100.9872
801.409	100.9871
801.359	100.9869
801.255	100.9865
801.114	100.9862
800.975	100.9861
800.854	100.9859
800.775	100.9857
800.737	100.9855
800.724	100.9851
800.709	100.9847
800.679	100.9844
800.649	100.9842
800.625	100.9839
800.622	100.9837
800.630	100.9836
800.632	100.9833
800.625	100.9831
800.610	100.9829
800.588	100.9826
800.573	100.9823
800.583	100.9821
800.620	100.9819
800.664	100.9816
800.681	100.9813
800.648	100.9812
800.586	100.9810
800.523	100.9808
800.460	100.9806
800.397	100.9804
800.374	100.9802
800.399	100.9799
800.458	100.9797
800.525	100.9794
800.587	100.9791
800.656	100.9789
800.714	100.9788
800.743	100.9786
800.745	100.9784
800.730	100.9781
800.699	100.9778
800.660	100.9776
800.622	100.9774
800.589	100.9771
800.583	100.9769
800.623	100.9768
800.688	100.9766
800.756	100.9764
800.810	100.9761
800.815	100.9757
800.774	100.9754
800.724	100.9752
800.685	100.9750
800.664	100.9748
800.647	100.9746
800.631	100.9744
800.636	100.9744
800.663	100.9743
800.665	100.9741
800.610	100.9738
800.534	100.9736
800.482	100.9734
800.463	100.9730
800.473	100.9728
800.509	100.9725
800.559	100.9723
800.617	100.9720
800.656	100.9718
800.677	100.9716
800.678	100.9713
800.653	100.9711
800.610	100.9708
800.574	100.9706
800.559	100.9704
800.558	100.9703
800.551	100.9701
800.539	100.9699
800.531	100.9698
800.533	100.9695
800.546	100.9693
800.570	100.9690
800.601	100.9688
800.627	100.9686
800.649	100.9684
800.671	100.9683
800.684	100.9681
800.679	100.9679
800.671	100.9675
800.662	100.9672
800.627	100.9669
800.577	100.9667
800.564	100.9664
800.598	100.9661
800.652	100.9659
800.709	100.9657
800.756	100.9656
800.768	100.9654
800.725	100.9652
800.645	100.9651
800.567	100.9648
800.540	100.9646
800.563	100.9643
800.595	100.9640
800.624	100.9636
800.647	100.9633
800.666	100.9630
800.686	100.9627
800.701	100.9625
800.698	100.9622
800.678	100.9620
800.648	100.9618
800.612	100.9617
800.568	100.9617
800.516	100.9614
800.471	100.9611
800.440	100.9607
800.422	100.9603
800.411	100.9602
800.393	100.9600
800.373	100.9599
800.353	100.9599
800.336	100.9598
800.304	100.9595
800.251	100.9592
800.187	100.9588
800.133	100.9583
800.102	100.9580
800.096	100.9578
800.109	100.9576
800.138	100.9572
800.174	100.9569
800.207	100.9566
800.232	100.9564
800.245	100.9562
800.250	100.9561
800.270	100.9560
800.312	100.9559
800.357	100.9556
800.383	100.9555
800.390	100.9552
800.387	100.9549
800.382	100.9546
800.378	100.9543
800.379	100.9542
800.388	100.9541
800.393	100.9539
800.383	100.9537
800.377	100.9535
800.388	100.9532
800.410	100.9530
800.433	100.9529
800.450	100.9526
800.454	100.9522
800.427	100.9519
800.371	100.9516
800.313	100.9512
800.277	100.9511
800.256	100.9510
800.239	100.9510
800.226	100.9507
800.235	100.9505
800.281	100.9502
800.361	100.9500
800.461	100.9498
800.562	100.9495
800.649	100.9494
800.716	100.9491
800.760	100.9489
800.789	100.9486
800.813	100.9483
800.829	100.9480
800.833	100.9477
800.825	100.9474
800.810	100.9472
800.791	100.9471
800.766	100.9469
800.724	100.9466
800.660	100.9464
800.601	100.9461
800.566	100.9459
800.555	100.9456
800.555	100.9454
800.555	100.9452
800.572	100.9449
800.619	100.9447
800.684	100.9445
800.743	100.9443
800.760	100.9442
800.731	100.9440
800.670	100.9437
800.597	100.9435
800.544	100.9432
800.515	100.9430
800.504	100.9429
800.505	100.9426
800.513	100.9424
800.541	100.9423
800.592	100.9422
800.648	100.9420
800.711	100.9418
800.771	100.9414
800.808	100.9410
800.822	100.9407
800.821	100.9405
800.811	100.9404
800.788	100.9402
800.751	100.9401
800.706	100.9397
800.656	100.9394
800.599	100.9391
800.541	100.9387
800.491	100.9385
800.456	100.9383
800.433	100.9382
800.414	100.9381
800.396	100.9379
800.383	100.9376
800.384	100.9374
800.421	100.9371
800.496	100.9368
800.597	100.9366
800.691	100.9363
800.750	100.9362
800.767	100.9360
800.764	100.9360
800.783	100.9358
800.820	100.9355
800.841	100.9352
800.834	100.9350
800.820	100.9347
800.788	100.9345
800.741	100.9343
800.701	100.9340
800.684	100.9338
800.676	100.9336
800.668	100.9332
800.659	100.9329
800.662	100.9326
800.702	100.9325
800.759	100.9324
800.787	100.9322
800.798	100.9321
800.817	100.9319
800.844	100.9316
800.866	100.9313
800.875	100.9310
800.887	100.9306
800.906	100.9306
800.926	100.9304
800.952	100.9303
800.983	100.9300
801.002	100.9297
800.986	100.9294
800.927	100.9291
800.857	100.9288
800.805	100.9284
800.760	100.9282
800.704	100.9281
800.646	100.9277
800.599	100.9275
800.567	100.9272
800.557	100.9270
800.571	100.9269
800.590	100.9266
800.605	100.9264
800.595	100.9261
800.552	100.9259
800.496	100.9256
800.457	100.9253
800.438	100.9252
800.421	100.9250
800.418	100.9247
800.437	100.9244
800.475	100.9242
800.536	100.9239
800.586	100.9237
800.598	100.9234
800.607	100.9233
800.645	100.9231
800.690	100.9229
800.690	100.9227
800.644	100.9224
800.588	100.9220
800.560	100.9218
800.562	100.9216
800.570	100.9214
800.575	100.9211
800.588	100.9209
800.605	100.9206
800.630	100.9204
800.659	100.9201
800.691	100.9199
800.717	100.9197
800.728	100.9195
800.722	100.9193
800.718	100.9190
800.733	100.9189
800.746	100.9188
800.747	100.9185
800.742	100.9182
800.750	100.9179
800.775	100.9176
800.810	100.9173
800.850	100.9171
800.885	100.9170
800.897	100.9168
800.864	100.9166
800.794	100.9163
800.709	100.9160
800.636	100.9158
800.582	100.9155
800.551	100.9153
800.566	100.9151
800.624	100.9147
800.666	100.9144
800.663	100.9143
800.616	100.9141
800.590	100.9140
800.610	100.9139
800.648	100.9136
800.671	100.9133
800.669	100.9132
800.653	100.9130
800.631	100.9128
800.610	100.9125
800.588	100.9123
800.577	100.9121
800.589	100.9119
800.611	100.9116
800.638	100.9113
800.660	100.9110
800.657	100.9108
800.636	100.9105
800.607	100.9103
800.572	100.9099
800.539	100.9096
800.500	100.9094
800.444	100.9092
800.377	100.9090
800.312	100.9088
800.273	100.9087
800.264	100.9085
800.286	100.9082
800.342	100.9079
800.417	100.9077
800.463	100.9075
800.469	100.9073
800.467	100.9070
800.465	100.9069
800.465	100.9067
800.483	100.9066
800.529	100.9064
800.582	100.9061
800.628	100.9057
800.661	100.9053
800.688	100.9051
800.706	100.9049
800.723	100.9046
800.734	100.9043
800.732	100.9039
800.713	100.9036
800.669	100.9034
800.610	100.9031
800.576	100.9029
800.580	100.9027
800.602	100.9026
800.621	100.9024
800.618	100.9023
800.600	100.9021
800.586	100.9019
800.570	100.9018
800.554	100.9016
800.561	100.9014
800.587	100.9011
800.611	100.9009
800.634	100.9006
800.640	100.9004
800.637	100.9002
800.631	100.9001
800.619	100.8998
800.608	100.8996
800.589	100.8993
800.559	100.8991
800.531	100.8988
800.515	100.8985
800.519	100.8982
800.552	100.8979
800.594	100.8976
800.638	100.8974
800.677	100.8972
800.706	100.8970
800.702	100.8968
800.672	100.8965
800.641	100.8962
800.613	100.8959
800.582	100.8958
800.555	100.8956
800.542	100.8954
800.538	100.8952
800.541	100.8949
800.549	100.8947
800.563	100.8944
800.572	100.8943
800.565	100.8940
800.551	100.8936
800.553	100.8934
800.564	100.8932
800.568	100.8930
800.554	100.8929
800.523	100.8928
800.489	100.8925
800.470	100.8922
800.479	100.8920
800.513	100.8918
800.563	100.8916
800.612	100.8913
800.641	100.8911
800.635	100.8910
800.597	100.8908
800.543	100.8906
800.501	100.8904
800.482	100.8902
800.485	100.8899
800.501	100.8898
800.525	100.8895
800.558	100.8893
800.596	100.8890
800.628	100.8888
800.651	100.8885
800.654	100.8882
800.636	100.8880
800.611	100.8878
800.582	100.8875
800.568	100.8872
800.568	100.8870
800.561	100.8868
800.556	100.8866
800.558	100.8867
800.534	100.8866
800.489	100.8863
800.425	100.8860
800.345	100.8857
800.271	100.8853
800.212	100.8850
800.166	100.8848
800.133	100.8846
800.106	100.8845
800.080	100.8843
800.066	100.8841
800.077	100.8838
800.108	100.8834
800.135	100.8830
800.143	100.8828
800.142	100.8826
800.151	100.8824
800.174	100.8822
800.185	100.8820
800.180	100.8818
800.176	100.8816
800.182	100.8813
800.201	100.8812
800.231	100.8811
800.243	100.8809
800.233	100.8806
800.211	100.8804
800.202	100.8802
800.226	100.8800
800.277	100.8799
800.314	100.8797
800.314	100.8796
800.285	100.8794
800.247	100.8793
800.213	100.8790
800.177	100.8787
800.141	100.8784
800.110	100.8782
800.101	100.8779
800.118	100.8777
800.135	100.8775
800.137	100.8773
800.135	100.8771
800.141	100.8770
800.154	100.8768
800.163	100.8766
800.177	100.8764
800.211	100.8762
800.238	100.8759
800.222	100.8757
800.174	100.8755
800.121	100.8753
800.081	100.8751
800.062	100.8749
800.069	100.8746
800.106	100.8743
800.158	100.8741
800.209	100.8739
800.235	100.8737
800.234	100.8735
800.230	100.8733
800.225	100.8729
800.220	100.8728
800.225	100.8726
800.232	100.8725
800.236	100.8724
800.237	100.8723
800.238	100.8721
800.236	100.8718
800.225	100.8716
800.216	100.8714
800.200	100.8711
800.178	100.8708
800.169	100.8707
800.179	100.8706
800.195	100.8705
800.212	100.8703
800.224	100.8700
800.231	100.8697
800.246	100.8695
800.269	100.8693
800.280	100.8691
800.283	100.8688
800.286	100.8685
800.291	100.8682
800.310	100.8679
800.335	100.8677
800.340	100.8675
800.310	100.8673
800.251	100.8671
800.180	100.8670
800.097	100.8668
800.015	100.8665
799.956	100.8662
799.926	100.8660
799.922	100.8658
799.951	100.8656
800.005	100.8654
800.068	100.8652
800.138	100.8649
800.188	100.8647
800.213	100.8645
800.244	100.8642
800.291	100.8639
800.321	100.8638
800.330	100.8637
800.335	100.8635
800.334	100.8633
800.317	100.8630
800.294	100.8627
800.280	100.8625
800.268	100.8622
800.255	100.8621
800.246	100.8619
800.241	100.8617
800.239	100.8615
800.236	100.8613
800.226	100.8611
800.229	100.8608
800.245	100.8606
800.254	100.8604
800.242	100.8602
800.213	100.8601
800.186	100.8599
800.167	100.8597
800.160	100.8593
800.159	100.8590
800.154	100.8588
800.138	100.8586
800.118	100.8584
800.101	100.8582
800.068	100.8580
800.021	100.8578
799.973	100.8576
799.935	100.8574
799.921	100.8571
799.939	100.8569
799.953	100.8566
799.933	100.8564
799.889	100.8562
799.844	100.8561
799.809	100.8560
799.795	100.8558
799.809	100.8556
799.846	100.8554
799.900	100.8552
799.958	100.8551
800.024	100.8548
800.107	100.8545
800.188	100.8543
800.256	100.8540
800.309	100.8536
800.346	100.8534
800.364	100.8531
800.355	100.8530
800.307	100.8528
800.240	100.8527
800.191	100.8524
800.172	100.8522
800.178	100.8519
800.197	100.8517
800.222	100.8515
800.244	100.8513
800.253	100.8511
800.240	100.8509
800.198	100.8508
800.158	100.8505
800.149	100.8503
800.149	100.8501
800.131	100.8499
800.085	100.8497
800.009	100.8495
799.932	100.8493
799.903	100.8490
799.928	100.8488
799.980	100.8487
800.021	100.8485
800.059	100.8482
800.123	100.8479
800.196	100.8476
800.246	100.8474
800.283	100.8473
800.284	100.8472
800.235	100.8471
800.196	100.8469
800.177	100.8467
800.176	100.8465
800.188	100.8461
800.217	100.8458
800.251	100.8456
800.277	100.8454
800.301	100.8451
800.338	100.8450
800.396	100.8448
800.454	100.8446
800.501	100.8444
800.532	100.8441
800.541	100.8439
800.525	100.8437
800.504	100.8435
800.486	100.8434
800.476	100.8433
800.471	100.8430
800.471	100.8427
800.464	100.8425
800.447	100.8423
800.441	100.8421
800.455	100.8419
800.475	100.8417
800.483	100.8415
800.486	100.8414
800.510	100.8412
800.549	100.8410
800.571	100.8408
800.561	100.8405
800.532	100.8402
800.500	100.8400
800.475	100.8398
800.463	100.8395
800.466	100.8393
800.474	100.8392
800.463	100.8390
800.453	100.8388
800.466	100.8386
800.500	100.8385
800.546	100.8382
800.588	100.8380
800.614	100.8379
800.627	100.8377
800.642	100.8375
800.651	100.8372
800.650	100.8369
800.658	100.8367
800.674	100.8365
800.700	100.8363
800.727	100.8360
800.736	100.8357
800.728	100.8354
800.715	100.8354
800.707	100.8352
800.700	100.8351
800.687	100.8351
800.675	100.8350
800.664	100.8347
800.649	100.8345
800.639	100.8342
800.643	100.8339
800.657	100.8336
800.674	100.8337
800.665	100.8335
800.602	100.8332
800.508	100.8327
800.424	100.8325
800.361	100.8323
800.327	100.8319
800.332	100.8314
800.373	100.8312
800.432	100.8311
800.500	100.8311
800.562	100.8309
800.610	100.8308
800.639	100.8306
800.657	100.8304
800.665	100.8302
800.678	100.8300
800.689	100.8298
800.694	100.8294
800.696	100.8291
800.699	100.8288
800.706	100.8287
800.709	100.8285
800.707	100.8284
800.699	100.8282
800.683	100.8280
800.671	100.8279
800.670	100.8277
800.681	100.8275
800.697	100.8273
800.712	100.8271
800.727	100.8269
800.742	100.8267
800.752	100.8265
800.767	100.8263
800.801	100.8261
800.856	100.8258
800.911	100.8256
800.954	100.8253
800.977	100.8251
800.979	100.8249
800.964	100.8246
800.928	100.8244
800.854	100.8242
800.741	100.8239
800.623	100.8236
800.535	100.8234
800.499	100.8232
800.496	100.8230
800.498	100.8229
800.500	100.8227
800.490	100.8225
800.457	100.8223
800.416	100.8220
800.395	100.8217
800.395	100.8214
800.387	100.8212
800.371	100.8210
800.365	100.8208
800.367	100.8206
800.364	100.8204
800.357	100.8201
800.354	100.8198
800.368	100.8196
800.419	100.8192
800.493	100.8189
800.549	100.8187
800.578	100.8185
800.572	100.8184
800.540	100.8183
800.504	100.8181
800.474	100.8179
800.456	100.8178
800.454	100.8177
800.461	100.8175
800.466	100.8173
800.469	100.8171
800.482	100.8171
800.510	100.8170
800.542	100.8169
800.554	100.8166
800.552	100.8163
800.543	100.8160
800.525	100.8157
800.502	100.8154
800.477	100.8153
800.440	100.8150
800.412	100.8147
800.420	100.8145
800.467	100.8143
800.543	100.8141
800.617	100.8140
800.679	100.8138
800.722	100.8136
800.740	100.8133
800.757	100.8131
800.781	100.8129
800.807	100.8126
800.833	100.8125
800.857	100.8124
800.866	100.8122
800.848	100.8119
800.807	100.8118
800.759	100.8115
800.705	100.8112
800.637	100.8110
800.557	100.8107
800.487	100.8106
800.454	100.8103
800.462	100.8102
800.475	100.8100
800.473	100.8098
800.487	100.8095
800.539	100.8091
800.620	100.8090
800.695	100.8089
800.738	100.8087
800.747	100.8085
800.748	100.8082
800.763	100.8081
800.782	100.8080
800.785	100.8079
800.774	100.8077
800.765	100.8074
