Filename:	D:\Users\Thermal_Users\LeBlanc\Cu ink 8-10-16.tg1d

Time (min)	Weight (mg)
76.883	70.5455
76.900	70.5454
76.917	70.5456
76.933	70.5463
76.950	70.5473
76.967	70.5480
76.983	70.5485
77.000	70.5490
77.017	70.5493
77.033	70.5490
77.050	70.5476
77.067	70.5457
77.083	70.5433
77.100	70.5407
77.117	70.5381
77.133	70.5358
77.150	70.5341
77.167	70.5328
77.183	70.5308
77.200	70.5288
77.217	70.5269
77.233	70.5254
77.250	70.5244
77.267	70.5235
77.283	70.5222
77.300	70.5213
77.317	70.5205
77.333	70.5200
77.350	70.5196
77.367	70.5198
77.383	70.5202
77.400	70.5209
77.417	70.5211
77.433	70.5204
77.450	70.5194
77.467	70.5193
77.483	70.5203
77.500	70.5226
77.517	70.5251
77.533	70.5283
77.550	70.5313
77.567	70.5334
77.583	70.5342
77.600	70.5340
77.617	70.5337
77.633	70.5335
77.650	70.5331
77.667	70.5325
77.683	70.5315
77.700	70.5304
77.717	70.5296
77.733	70.5286
77.750	70.5279
77.767	70.5274
77.783	70.5272
77.800	70.5272
77.817	70.5268
77.833	70.5265
77.850	70.5264
77.867	70.5263
77.883	70.5266
77.900	70.5269
77.917	70.5277
77.933	70.5284
77.950	70.5293
77.967	70.5311
77.983	70.5338
78.000	70.5371
78.017	70.5402
78.033	70.5425
78.050	70.5439
78.067	70.5449
78.083	70.5449
78.100	70.5444
78.117	70.5439
78.133	70.5426
78.150	70.5410
78.167	70.5400
78.183	70.5391
78.200	70.5380
78.217	70.5372
78.233	70.5361
78.250	70.5342
78.267	70.5316
78.283	70.5289
78.300	70.5267
78.317	70.5252
78.333	70.5243
78.350	70.5236
78.367	70.5230
78.383	70.5230
78.400	70.5235
78.417	70.5242
78.433	70.5246
78.450	70.5244
78.467	70.5240
78.483	70.5237
78.500	70.5237
78.517	70.5235
78.533	70.5232
78.550	70.5236
78.567	70.5248
78.583	70.5261
78.600	70.5279
78.617	70.5297
78.633	70.5310
78.650	70.5316
78.667	70.5309
78.683	70.5290
78.700	70.5265
78.717	70.5242
78.733	70.5221
78.750	70.5205
78.767	70.5191
78.783	70.5182
78.800	70.5178
78.817	70.5180
78.833	70.5179
78.850	70.5179
78.867	70.5182
78.883	70.5191
78.900	70.5203
78.917	70.5218
78.933	70.5236
78.950	70.5261
78.967	70.5289
78.983	70.5308
79.000	70.5323
79.017	70.5334
79.033	70.5347
79.050	70.5364
79.067	70.5385
79.083	70.5403
79.100	70.5416
79.117	70.5423
79.133	70.5427
79.150	70.5425
79.167	70.5417
79.183	70.5404
79.200	70.5389
79.217	70.5374
79.233	70.5356
79.250	70.5335
79.267	70.5309
79.283	70.5275
79.300	70.5244
79.317	70.5219
79.333	70.5206
79.350	70.5201
79.367	70.5198
79.383	70.5193
79.400	70.5186
79.417	70.5181
79.433	70.5183
79.450	70.5193
79.467	70.5207
79.483	70.5226
79.500	70.5249
79.517	70.5270
79.533	70.5278
79.550	70.5274
79.567	70.5262
79.583	70.5249
79.600	70.5235
79.617	70.5216
79.633	70.5195
79.650	70.5178
79.667	70.5167
79.683	70.5160
79.700	70.5154
79.717	70.5152
79.733	70.5153
79.750	70.5159
79.767	70.5170
79.783	70.5185
79.800	70.5201
79.817	70.5221
79.833	70.5244
79.850	70.5270
79.867	70.5296
79.883	70.5319
79.900	70.5334
79.917	70.5344
79.933	70.5345
79.950	70.5336
79.967	70.5323
79.983	70.5308
80.000	70.5291
80.017	70.5269
80.033	70.5249
80.050	70.5233
80.067	70.5221
80.083	70.5215
80.100	70.5215
80.117	70.5220
80.133	70.5220
80.150	70.5215
80.167	70.5199
80.183	70.5180
80.200	70.5162
80.217	70.5148
80.233	70.5140
80.250	70.5142
80.267	70.5156
80.283	70.5176
80.300	70.5190
80.317	70.5195
80.333	70.5193
80.350	70.5179
80.367	70.5160
80.383	70.5143
80.400	70.5128
80.417	70.5118
80.433	70.5111
80.450	70.5110
80.467	70.5112
80.483	70.5121
80.500	70.5132
80.517	70.5140
80.533	70.5143
80.550	70.5147
80.567	70.5147
80.583	70.5145
80.600	70.5137
80.617	70.5120
80.633	70.5100
80.650	70.5080
80.667	70.5065
80.683	70.5051
80.700	70.5038
80.717	70.5027
80.733	70.5015
80.750	70.4997
80.767	70.4978
80.783	70.4960
80.800	70.4943
80.817	70.4925
80.833	70.4908
80.850	70.4896
80.867	70.4885
80.883	70.4880
80.900	70.4881
80.917	70.4888
80.933	70.4898
80.950	70.4908
80.967	70.4916
80.983	70.4919
81.000	70.4918
81.017	70.4913
81.033	70.4911
81.050	70.4913
81.067	70.4916
81.083	70.4917
81.100	70.4918
81.117	70.4914
81.133	70.4907
81.150	70.4903
81.167	70.4904
81.183	70.4905
81.200	70.4911
81.217	70.5168
81.233	70.5709
81.250	70.6142
81.267	70.6443
81.283	70.6604
81.300	70.6641
81.317	70.6637
81.333	70.6611
81.350	70.6581
81.367	70.6571
81.383	70.6638
81.400	70.6696
81.417	70.6707
81.433	70.6702
81.450	70.6664
81.467	70.6452
81.483	70.6345
81.500	70.6450
81.517	70.6662
81.533	70.6923
81.550	70.7197
81.567	70.7409
81.583	70.7785
81.600	70.8097
81.617	70.7792
81.633	70.6990
81.650	70.6237
81.667	70.5694
81.683	70.5351
81.700	70.5139
81.717	70.5006
81.733	70.4923
81.750	70.4871
81.767	70.4838
81.783	70.4824
81.800	70.4820
81.817	70.4830
81.833	70.4853
81.850	70.4887
81.867	70.4927
81.883	70.4961
81.900	70.4997
81.917	70.5032
81.933	70.5059
81.950	70.5085
81.967	70.5121
81.983	70.5158
82.000	70.5189
82.017	70.5219
82.033	70.5248
82.050	70.5275
82.067	70.5299
82.083	70.5328
82.100	70.5361
82.117	70.5393
82.133	70.5423
82.150	70.5450
82.167	70.5473
82.183	70.5499
82.200	70.5521
82.217	70.5538
82.233	70.5561
82.250	70.5571
82.267	70.5558
82.283	70.5547
82.300	70.5538
82.317	70.5537
82.333	70.5537
82.350	70.5541
82.367	70.5546
82.383	70.5542
82.400	70.5525
82.417	70.5500
82.433	70.5478
82.450	70.5466
82.467	70.5465
82.483	70.5467
82.500	70.5465
82.517	70.5451
82.533	70.5431
82.550	70.5416
82.567	70.5402
82.583	70.5389
82.600	70.5382
82.617	70.5382
82.633	70.5391
82.650	70.5402
82.667	70.5414
82.683	70.5422
82.700	70.5429
82.717	70.5444
82.733	70.5466
82.750	70.5491
82.767	70.5532
82.783	70.5573
82.800	70.5605
82.817	70.5624
82.833	70.5637
82.850	70.5640
82.867	70.5638
82.883	70.5630
82.900	70.5624
82.917	70.5619
82.933	70.5615
82.950	70.5610
82.967	70.5607
82.983	70.5604
83.000	70.5592
83.017	70.5572
83.033	70.5546
83.050	70.5522
83.067	70.5502
83.083	70.5487
83.100	70.5472
83.117	70.5456
83.133	70.5440
83.150	70.5419
83.167	70.5397
83.183	70.5377
83.200	70.5367
83.217	70.5362
83.233	70.5361
83.250	70.5365
83.267	70.5372
83.283	70.5378
83.300	70.5394
83.317	70.5416
83.333	70.5443
83.350	70.5471
83.367	70.5495
83.383	70.5510
83.400	70.5520
83.417	70.5525
83.433	70.5530
83.450	70.5530
83.467	70.5528
83.483	70.5528
83.500	70.5520
83.517	70.5506
83.533	70.5495
83.550	70.5485
83.567	70.5477
83.583	70.5474
83.600	70.5473
83.617	70.5467
83.633	70.5459
83.650	70.5444
83.667	70.5422
83.683	70.5396
83.700	70.5370
83.717	70.5345
83.733	70.5320
83.750	70.5293
83.767	70.5262
83.783	70.5237
83.800	70.5215
83.817	70.5201
83.833	70.5198
83.850	70.5206
83.867	70.5218
83.883	70.5236
83.900	70.5260
83.917	70.5287
83.933	70.5318
83.950	70.5352
83.967	70.5385
83.983	70.5411
84.000	70.5431
84.017	70.5450
84.033	70.5467
84.050	70.5471
84.067	70.5462
84.083	70.5440
84.100	70.5412
84.117	70.5377
84.133	70.5343
84.150	70.5319
84.167	70.5303
84.183	70.5293
84.200	70.5287
84.217	70.5281
84.233	70.5272
84.250	70.5261
84.267	70.5251
84.283	70.5247
84.300	70.5239
84.317	70.5229
84.333	70.5221
84.350	70.5213
84.367	70.5201
84.383	70.5186
84.400	70.5170
84.417	70.5150
84.433	70.5131
84.450	70.5113
84.467	70.5096
84.483	70.5083
84.500	70.5071
84.517	70.5060
84.533	70.5038
84.550	70.5010
84.567	70.4986
84.583	70.4963
84.600	70.4946
84.617	70.4934
84.633	70.4926
84.650	70.4921
84.667	70.4919
84.683	70.4917
84.700	70.4912
84.717	70.4909
84.733	70.4910
84.750	70.4908
84.767	70.4908
84.783	70.4910
84.800	70.4915
84.817	70.4919
84.833	70.4911
84.850	70.4897
84.867	70.4884
84.883	70.4872
84.900	70.4864
84.917	70.4867
84.933	70.4875
84.950	70.4883
84.967	70.4889
84.983	70.4903
85.000	70.4922
85.017	70.4941
85.033	70.4964
85.050	70.4993
85.067	70.5012
85.083	70.5021
85.100	70.5027
85.117	70.5033
85.133	70.5047
85.150	70.5059
85.167	70.5071
85.183	70.5077
85.200	70.5080
85.217	70.5081
85.233	70.5075
85.250	70.5067
85.267	70.5063
85.283	70.5072
85.300	70.5091
85.317	70.5114
85.333	70.5135
85.350	70.5154
85.367	70.5167
85.383	70.5168
85.400	70.5163
85.417	70.5157
85.433	70.5149
85.450	70.5136
85.467	70.5124
85.483	70.5111
85.500	70.5094
85.517	70.5070
85.533	70.5044
85.550	70.5023
85.567	70.5007
85.583	70.4992
85.600	70.4986
85.617	70.4990
85.633	70.4990
85.650	70.4979
85.667	70.4961
85.683	70.4945
85.700	70.4936
85.717	70.4939
85.733	70.4952
85.750	70.4972
85.767	70.4995
85.783	70.5026
85.800	70.5060
85.817	70.5092
85.833	70.5124
85.850	70.5154
85.867	70.5179
85.883	70.5202
85.900	70.5228
85.917	70.5248
85.933	70.5260
85.950	70.5267
85.967	70.5268
85.983	70.5265
86.000	70.5259
86.017	70.5250
86.033	70.5246
86.050	70.5241
86.067	70.5234
86.083	70.5228
86.100	70.5222
86.117	70.5218
86.133	70.5220
86.150	70.5228
86.167	70.5237
86.183	70.5243
86.200	70.5243
86.217	70.5235
86.233	70.5227
86.250	70.5218
86.267	70.5207
86.283	70.5192
86.300	70.5182
86.317	70.5177
86.333	70.5176
86.350	70.5175
86.367	70.5177
86.383	70.5177
86.400	70.5172
86.417	70.5169
86.433	70.5177
86.450	70.5185
86.467	70.5191
86.483	70.5191
86.500	70.5191
86.517	70.5195
86.533	70.5203
86.550	70.5207
86.567	70.5210
86.583	70.5214
86.600	70.5218
86.617	70.5225
86.633	70.5234
86.650	70.5243
86.667	70.5255
86.683	70.5269
86.700	70.5276
86.717	70.5281
86.733	70.5283
86.750	70.5283
86.767	70.5282
86.783	70.5280
86.800	70.5279
86.817	70.5279
86.833	70.5282
86.850	70.5287
86.867	70.5292
86.883	70.5298
86.900	70.5305
86.917	70.5307
86.933	70.5301
86.950	70.5293
86.967	70.5286
86.983	70.5284
87.000	70.5286
87.017	70.5288
87.033	70.5290
87.050	70.5290
87.067	70.5285
87.083	70.5269
87.100	70.5249
87.117	70.5228
87.133	70.5209
87.150	70.5188
87.167	70.5171
87.183	70.5169
87.200	70.5187
87.217	70.5218
87.233	70.5256
87.250	70.5295
87.267	70.5334
87.283	70.5371
87.300	70.5396
87.317	70.5414
87.333	70.5435
87.350	70.5454
87.367	70.5472
87.383	70.5484
87.400	70.5492
87.417	70.5490
87.433	70.5486
87.450	70.5478
87.467	70.5468
87.483	70.5455
87.500	70.5443
87.517	70.5435
87.533	70.5434
87.550	70.5430
87.567	70.5431
87.583	70.5435
87.600	70.5439
87.617	70.5445
87.633	70.5455
87.650	70.5459
87.667	70.5454
87.683	70.5440
87.700	70.5425
87.717	70.5413
87.733	70.5404
87.750	70.5397
87.767	70.5401
87.783	70.5406
87.800	70.5403
87.817	70.5391
87.833	70.5376
87.850	70.5361
87.867	70.5350
87.883	70.5339
87.900	70.5331
87.917	70.5325
87.933	70.5320
87.950	70.5317
87.967	70.5322
87.983	70.5336
88.000	70.5355
88.017	70.5376
88.033	70.5400
88.050	70.5422
88.067	70.5441
88.083	70.5459
88.100	70.5468
88.117	70.5473
88.133	70.5482
88.150	70.5485
88.167	70.5485
88.183	70.5483
88.200	70.5477
88.217	70.5472
88.233	70.5468
88.250	70.5465
88.267	70.5460
88.283	70.5450
88.300	70.5439
88.317	70.5426
88.333	70.5414
88.350	70.5403
88.367	70.5391
88.383	70.5381
88.400	70.5377
88.417	70.5379
88.433	70.5382
88.450	70.5390
88.467	70.5400
88.483	70.5412
88.500	70.5425
88.517	70.5438
88.533	70.5448
88.550	70.5449
88.567	70.5447
88.583	70.5441
88.600	70.5438
88.617	70.5441
88.633	70.5450
88.650	70.5468
88.667	70.5490
88.683	70.5516
88.700	70.5543
88.717	70.5563
88.733	70.5583
88.750	70.5596
88.767	70.5608
88.783	70.5618
88.800	70.5626
88.817	70.5621
88.833	70.5611
88.850	70.5607
88.867	70.5611
88.883	70.5629
88.900	70.5646
88.917	70.5655
88.933	70.5654
88.950	70.5647
88.967	70.5629
88.983	70.5606
89.000	70.5587
89.017	70.5567
89.033	70.5556
89.050	70.5553
89.067	70.5559
89.083	70.5553
89.100	70.5542
89.117	70.5531
89.133	70.5519
89.150	70.5504
89.167	70.5494
89.183	70.5488
89.200	70.5476
89.217	70.5470
89.233	70.5479
89.250	70.5502
89.267	70.5537
89.283	70.5573
89.300	70.5616
89.317	70.5655
89.333	70.5690
89.350	70.5710
89.367	70.5724
89.383	70.5746
89.400	70.5764
89.417	70.5774
89.433	70.5775
89.450	70.5770
89.467	70.5766
89.483	70.5765
89.500	70.5766
89.517	70.5768
89.533	70.5769
89.550	70.5765
89.567	70.5757
89.583	70.5751
89.600	70.5748
89.617	70.5752
89.633	70.5758
89.650	70.5761
89.667	70.5759
89.683	70.5755
89.700	70.5758
89.717	70.5764
89.733	70.5776
89.750	70.5789
89.767	70.5798
89.783	70.5802
89.800	70.5797
89.817	70.5789
89.833	70.5780
89.850	70.5780
89.867	70.5784
89.883	70.5792
89.900	70.5806
89.917	70.5813
89.933	70.5814
89.950	70.5805
89.967	70.5793
89.983	70.5783
90.000	70.5775
90.017	70.5780
90.033	70.5799
90.050	70.5821
90.067	70.5842
90.083	70.5863
90.100	70.5885
90.117	70.5901
90.133	70.5911
90.150	70.5915
90.167	70.5911
90.183	70.5902
90.200	70.5895
90.217	70.5882
90.233	70.5880
90.250	70.5890
90.267	70.5909
90.283	70.5922
90.300	70.5938
90.317	70.5953
90.333	70.5970
90.350	70.5981
90.367	70.5992
90.383	70.6007
90.400	70.6026
90.417	70.6055
90.433	70.6084
90.450	70.6132
90.467	70.6449
90.483	70.6771
90.500	70.6979
90.517	70.7124
90.533	70.7196
90.550	70.7239
90.567	70.7241
90.583	70.6996
90.600	70.6674
90.617	70.6410
90.633	70.6224
90.650	70.6094
90.667	70.6002
90.683	70.5937
90.700	70.5883
90.717	70.5845
90.733	70.5815
90.750	70.5793
90.767	70.5775
90.783	70.5754
90.800	70.5737
90.817	70.5716
90.833	70.5690
90.850	70.5662
90.867	70.5639
90.883	70.5624
90.900	70.5608
90.917	70.5591
90.933	70.5577
90.950	70.5560
90.967	70.5545
90.983	70.5531
91.000	70.5520
91.017	70.5511
91.033	70.5502
91.050	70.5489
91.067	70.5477
91.083	70.5474
91.100	70.5471
91.117	70.5465
91.133	70.5460
91.150	70.5458
91.167	70.5456
91.183	70.5448
91.200	70.5437
91.217	70.5427
91.233	70.5426
91.250	70.5432
91.267	70.5443
91.283	70.5454
91.300	70.5464
91.317	70.5474
91.333	70.5489
91.350	70.5506
91.367	70.5527
91.383	70.5549
91.400	70.5568
91.417	70.5587
91.433	70.5598
91.450	70.5603
91.467	70.5604
91.483	70.5600
91.500	70.5592
91.517	70.5584
91.533	70.5578
91.550	70.5571
91.567	70.5565
91.583	70.5565
91.600	70.5567
91.617	70.5562
91.633	70.5554
91.650	70.5543
91.667	70.5534
91.683	70.5531
91.700	70.5528
91.717	70.5531
91.733	70.5542
91.750	70.5555
91.767	70.5562
91.783	70.5567
91.800	70.5575
91.817	70.5580
91.833	70.5579
91.850	70.5575
91.867	70.5570
91.883	70.5567
91.900	70.5573
91.917	70.5579
91.933	70.5577
91.950	70.5574
91.967	70.5567
91.983	70.5556
92.000	70.5544
92.017	70.5531
92.033	70.5522
92.050	70.5523
92.067	70.5536
92.083	70.5549
92.100	70.5565
92.117	70.5583
92.133	70.5601
92.150	70.5620
92.167	70.5640
92.183	70.5661
92.200	70.5678
92.217	70.5702
92.233	70.5728
92.250	70.5757
92.267	70.5786
92.283	70.5818
92.300	70.5846
92.317	70.5870
92.333	70.5889
92.350	70.5896
92.367	70.5893
92.383	70.5883
92.400	70.5862
92.417	70.5839
92.433	70.5812
92.450	70.5789
92.467	70.5766
92.483	70.5746
92.500	70.5727
92.517	70.5708
92.533	70.5690
92.550	70.5675
92.567	70.5670
92.583	70.5673
92.600	70.5675
92.617	70.5672
92.633	70.5667
92.650	70.5672
92.667	70.5687
92.683	70.5704
92.700	70.5726
92.717	70.5754
92.733	70.5790
92.750	70.5832
92.767	70.6098
92.783	70.6507
92.800	70.6870
92.817	70.7092
92.833	70.7210
92.850	70.7278
