Filename:	D:\Users\Thermal_Users\LeBlanc\Ag2 ink 8_9_16.tg1d

Temperature (°C)	Weight (mg)
784.291	68.9754
784.527	68.9753
784.739	68.9753
784.923	68.9753
785.094	68.9751
785.283	68.9750
785.509	68.9747
785.749	68.9744
785.960	68.9742
786.127	68.9739
786.264	68.9735
786.392	68.9732
786.524	68.9730
786.664	68.9727
786.828	68.9724
787.025	68.9721
787.237	68.9718
787.449	68.9716
787.658	68.9713
787.852	68.9710
788.019	68.9707
788.165	68.9703
788.303	68.9700
788.445	68.9697
788.596	68.9695
788.764	68.9692
788.957	68.9690
789.160	68.9688
789.351	68.9686
789.503	68.9683
789.618	68.9681
789.716	68.9678
789.818	68.9676
789.942	68.9673
790.113	68.9671
790.335	68.9668
790.580	68.9664
790.830	68.9661
791.074	68.9658
791.295	68.9657
791.490	68.9655
791.670	68.9650
791.848	68.9645
792.031	68.9640
792.221	68.9638
792.410	68.9637
792.597	68.9635
792.780	68.9633
792.956	68.9630
793.123	68.9628
793.281	68.9626
793.437	68.9624
793.591	68.9622
793.745	68.9619
793.913	68.9616
794.094	68.9612
794.279	68.9607
794.463	68.9602
794.645	68.9597
794.826	68.9594
795.005	68.9592
795.172	68.9590
795.341	68.9588
795.522	68.9587
795.699	68.9585
795.871	68.9582
796.041	68.9578
796.215	68.9575
796.387	68.9573
796.558	68.9570
796.736	68.9567
796.917	68.9565
797.085	68.9562
797.239	68.9560
797.374	68.9556
797.502	68.9552
797.637	68.9549
797.789	68.9546
797.965	68.9542
798.163	68.9538
798.366	68.9534
798.566	68.9532
798.757	68.9530
798.942	68.9526
799.131	68.9523
799.325	68.9520
799.517	68.9517
799.693	68.9515
799.849	68.9511
799.878	68.9511
800.015	68.9509
800.143	68.9506
800.257	68.9504
800.359	68.9501
800.453	68.9498
800.535	68.9494
800.593	68.9491
800.620	68.9488
800.640	68.9484
800.654	68.9482
800.656	68.9479
800.640	68.9476
800.610	68.9473
800.597	68.9470
800.614	68.9468
800.655	68.9464
800.703	68.9460
800.747	68.9456
800.785	68.9452
800.820	68.9449
800.855	68.9447
800.888	68.9445
800.915	68.9442
800.941	68.9441
800.971	68.9439
800.995	68.9436
800.998	68.9432
800.975	68.9430
800.938	68.9427
800.912	68.9424
800.907	68.9420
800.917	68.9417
800.929	68.9415
800.914	68.9411
800.868	68.9409
800.796	68.9407
800.708	68.9403
800.633	68.9399
800.571	68.9394
800.511	68.9391
800.449	68.9387
800.389	68.9385
800.316	68.9383
800.234	68.9381
800.192	68.9381
800.217	68.9379
800.296	68.9376
800.397	68.9374
800.487	68.9371
800.530	68.9367
800.530	68.9364
800.522	68.9360
800.518	68.9356
800.511	68.9353
800.501	68.9352
800.496	68.9349
800.484	68.9347
800.462	68.9344
800.447	68.9342
800.451	68.9340
800.469	68.9338
800.493	68.9335
800.505	68.9331
800.490	68.9328
800.453	68.9326
800.420	68.9323
800.407	68.9321
800.411	68.9318
800.431	68.9315
800.466	68.9312
800.499	68.9309
800.515	68.9306
800.513	68.9302
800.505	68.9299
800.497	68.9295
800.490	68.9293
800.484	68.9291
800.476	68.9290
800.477	68.9288
800.492	68.9285
800.511	68.9281
800.529	68.9278
800.542	68.9274
800.554	68.9271
800.569	68.9267
800.584	68.9265
800.589	68.9262
800.584	68.9258
800.574	68.9254
800.558	68.9251
800.536	68.9248
800.512	68.9246
800.493	68.9243
800.484	68.9240
800.483	68.9238
800.478	68.9236
800.477	68.9234
800.489	68.9230
800.500	68.9228
800.493	68.9224
800.465	68.9221
800.425	68.9219
800.379	68.9218
800.334	68.9216
800.297	68.9214
800.277	68.9212
800.275	68.9209
800.274	68.9205
800.262	68.9202
800.248	68.9200
800.246	68.9197
800.260	68.9195
800.282	68.9192
800.309	68.9190
800.338	68.9187
800.357	68.9184
800.362	68.9181
800.357	68.9177
800.341	68.9174
800.309	68.9170
800.270	68.9169
800.239	68.9166
800.221	68.9165
800.209	68.9162
800.196	68.9160
800.178	68.9159
800.154	68.9158
800.129	68.9155
800.098	68.9152
800.063	68.9149
800.034	68.9146
800.003	68.9143
799.966	68.9140
799.918	68.9137
799.863	68.9133
799.816	68.9130
799.793	68.9127
799.802	68.9124
799.834	68.9120
799.871	68.9118
799.912	68.9115
799.958	68.9113
800.012	68.9111
800.059	68.9108
800.095	68.9106
800.120	68.9104
800.143	68.9101
800.167	68.9099
800.192	68.9096
800.223	68.9093
800.253	68.9092
800.268	68.9088
800.277	68.9086
800.281	68.9083
800.275	68.9080
800.259	68.9078
800.237	68.9074
800.216	68.9071
800.202	68.9066
800.203	68.9063
800.214	68.9061
800.230	68.9058
800.238	68.9055
800.223	68.9052
800.197	68.9049
800.174	68.9046
800.171	68.9042
800.189	68.9040
800.219	68.9037
800.237	68.9034
800.239	68.9033
800.229	68.9031
800.223	68.9029
800.226	68.9026
800.223	68.9023
800.214	68.9020
800.207	68.9016
800.197	68.9012
800.178	68.9008
800.148	68.9004
800.112	68.9001
800.089	68.8999
800.082	68.8996
800.085	68.8994
800.099	68.8992
800.108	68.8989
800.114	68.8987
800.124	68.8986
800.132	68.8984
800.137	68.8981
800.140	68.8980
800.143	68.8978
800.148	68.8976
800.158	68.8974
800.177	68.8971
800.199	68.8968
800.230	68.8964
800.269	68.8962
800.296	68.8960
800.306	68.8958
800.303	68.8956
800.284	68.8952
800.262	68.8949
800.233	68.8947
800.202	68.8943
800.177	68.8940
800.159	68.8936
800.150	68.8933
800.145	68.8930
800.136	68.8928
800.117	68.8925
800.090	68.8922
800.065	68.8920
800.046	68.8918
800.033	68.8915
800.036	68.8912
800.061	68.8909
800.103	68.8907
800.155	68.8904
800.230	68.8902
800.312	68.8898
800.373	68.8896
800.423	68.8893
800.479	68.8890
800.541	68.8888
800.599	68.8885
800.650	68.8881
800.690	68.8878
800.717	68.8877
800.737	68.8875
800.757	68.8872
800.760	68.8870
800.755	68.8867
800.741	68.8865
800.724	68.8862
800.710	68.8860
800.694	68.8857
800.666	68.8856
800.623	68.8855
800.571	68.8853
800.523	68.8849
800.480	68.8845
800.441	68.8839
800.413	68.8835
800.387	68.8832
800.348	68.8829
800.310	68.8827
800.280	68.8825
800.231	68.8822
800.137	68.8820
800.023	68.8817
799.924	68.8813
799.842	68.8811
799.778	68.8809
799.734	68.8807
799.713	68.8806
799.712	68.8806
799.692	68.8804
799.644	68.8802
799.598	68.8797
799.601	68.8793
799.637	68.8788
799.667	68.8784
799.688	68.8781
799.704	68.8778
799.710	68.8775
799.703	68.8773
799.709	68.8770
799.736	68.8768
799.783	68.8765
799.848	68.8763
799.911	68.8760
799.957	68.8758
799.989	68.8757
800.014	68.8755
800.042	68.8752
800.061	68.8749
800.061	68.8747
800.053	68.8745
800.067	68.8741
800.099	68.8738
800.126	68.8736
800.136	68.8734
800.139	68.8732
800.154	68.8727
800.184	68.8722
800.212	68.8720
800.225	68.8717
800.214	68.8714
800.198	68.8711
800.192	68.8708
800.196	68.8706
800.203	68.8703
800.205	68.8701
800.205	68.8699
800.209	68.8696
800.217	68.8693
800.227	68.8690
800.235	68.8688
800.237	68.8685
800.237	68.8682
800.250	68.8679
800.279	68.8676
800.321	68.8674
800.369	68.8671
800.418	68.8669
800.448	68.8666
800.456	68.8663
800.459	68.8661
800.461	68.8658
800.457	68.8655
800.448	68.8653
800.427	68.8650
800.398	68.8647
800.369	68.8645
800.346	68.8641
800.339	68.8639
800.344	68.8636
800.355	68.8634
800.373	68.8631
800.399	68.8629
800.432	68.8627
800.462	68.8624
800.475	68.8621
800.470	68.8617
800.446	68.8614
800.410	68.8612
800.360	68.8609
800.319	68.8606
800.307	68.8603
800.319	68.8600
800.335	68.8597
800.338	68.8594
800.322	68.8592
800.292	68.8589
800.255	68.8586
800.231	68.8583
800.237	68.8581
800.270	68.8579
800.301	68.8577
800.307	68.8574
800.288	68.8569
800.262	68.8567
800.248	68.8564
800.251	68.8561
800.279	68.8559
800.315	68.8556
800.346	68.8554
800.364	68.8552
800.371	68.8550
800.350	68.8547
800.307	68.8544
800.270	68.8540
800.248	68.8537
800.254	68.8534
800.285	68.8532
800.323	68.8529
800.348	68.8526
800.357	68.8522
800.349	68.8520
800.333	68.8518
800.315	68.8515
800.291	68.8511
800.274	68.8508
800.269	68.8505
800.268	68.8503
800.274	68.8501
800.267	68.8499
800.246	68.8496
800.211	68.8494
800.166	68.8491
800.122	68.8489
800.091	68.8486
800.074	68.8485
800.067	68.8484
800.066	68.8480
800.076	68.8476
800.091	68.8471
800.110	68.8466
800.140	68.8462
800.185	68.8461
800.233	68.8459
800.267	68.8458
800.296	68.8455
800.326	68.8453
800.354	68.8450
800.371	68.8447
800.375	68.8444
800.373	68.8442
800.370	68.8438
800.370	68.8436
800.369	68.8433
800.360	68.8431
800.344	68.8429
800.327	68.8428
800.308	68.8425
800.282	68.8422
800.250	68.8417
800.220	68.8413
800.197	68.8410
800.170	68.8408
800.143	68.8406
800.130	68.8404
800.133	68.8402
800.142	68.8399
800.143	68.8397
800.131	68.8394
800.119	68.8391
800.118	68.8387
800.136	68.8384
800.170	68.8379
800.196	68.8376
800.190	68.8373
800.174	68.8370
800.182	68.8368
800.213	68.8366
800.260	68.8364
800.324	68.8362
800.401	68.8360
800.480	68.8359
800.549	68.8356
800.601	68.8354
800.631	68.8350
800.637	68.8346
800.612	68.8342
800.557	68.8339
800.501	68.8335
800.442	68.8332
800.383	68.8329
800.340	68.8327
800.316	68.8324
800.313	68.8321
800.321	68.8319
800.334	68.8317
800.351	68.8314
800.365	68.8312
800.378	68.8310
800.388	68.8307
800.375	68.8304
800.337	68.8301
800.288	68.8297
800.256	68.8295
800.256	68.8291
800.280	68.8288
800.306	68.8285
800.316	68.8283
800.298	68.8281
800.257	68.8279
800.208	68.8276
800.153	68.8271
800.093	68.8267
800.052	68.8264
800.048	68.8262
800.072	68.8260
800.099	68.8257
800.113	68.8254
800.114	68.8251
800.101	68.8249
800.079	68.8246
800.062	68.8244
800.060	68.8241
800.066	68.8238
800.070	68.8236
800.067	68.8233
800.063	68.8231
800.068	68.8227
800.078	68.8224
800.086	68.8221
800.091	68.8219
800.093	68.8216
800.079	68.8213
800.038	68.8210
799.983	68.8208
799.932	68.8205
799.892	68.8202
799.853	68.8200
799.803	68.8198
799.735	68.8196
799.662	68.8193
799.622	68.8190
799.625	68.8188
799.653	68.8186
799.675	68.8183
799.689	68.8180
799.710	68.8178
799.753	68.8175
799.810	68.8172
799.875	68.8170
799.916	68.8167
799.926	68.8164
799.915	68.8160
799.886	68.8157
799.845	68.8155
799.823	68.8153
799.855	68.8150
799.924	68.8147
800.003	68.8145
800.069	68.8141
800.115	68.8139
800.149	68.8137
800.164	68.8135
800.148	68.8131
800.112	68.8128
800.077	68.8124
800.062	68.8121
800.076	68.8118
800.113	68.8115
800.150	68.8113
800.183	68.8112
800.209	68.8112
800.224	68.8109
800.224	68.8105
800.216	68.8101
800.220	68.8097
800.228	68.8095
800.227	68.8092
800.210	68.8090
800.185	68.8088
800.170	68.8086
800.179	68.8082
800.213	68.8077
800.256	68.8074
800.296	68.8071
800.324	68.8068
800.334	68.8066
800.338	68.8063
800.349	68.8060
800.367	68.8057
800.386	68.8052
800.393	68.8048
800.391	68.8045
800.391	68.8043
800.399	68.8042
800.413	68.8039
800.421	68.8037
800.412	68.8034
800.386	68.8032
800.354	68.8029
800.332	68.8026
800.320	68.8023
800.305	68.8021
800.275	68.8018
800.239	68.8015
800.208	68.8011
800.193	68.8008
800.198	68.8005
800.221	68.8003
800.251	68.8000
800.280	68.7997
800.294	68.7993
800.287	68.7991
800.264	68.7988
800.230	68.7984
800.202	68.7980
800.188	68.7978
800.196	68.7975
800.221	68.7972
800.242	68.7970
800.247	68.7967
800.238	68.7964
800.227	68.7961
800.227	68.7958
800.233	68.7955
800.244	68.7952
800.250	68.7948
800.250	68.7945
800.251	68.7943
800.258	68.7942
800.272	68.7940
800.298	68.7938
800.325	68.7935
800.347	68.7931
800.346	68.7928
800.330	68.7926
800.310	68.7924
800.284	68.7921
800.254	68.7919
800.220	68.7917
800.180	68.7914
800.138	68.7912
800.100	68.7909
800.072	68.7905
800.044	68.7900
800.011	68.7896
799.984	68.7893
799.975	68.7891
799.982	68.7888
800.003	68.7886
800.035	68.7884
800.077	68.7881
800.125	68.7879
800.172	68.7876
800.217	68.7873
800.252	68.7870
800.263	68.7867
800.248	68.7866
800.221	68.7865
800.200	68.7863
800.193	68.7861
800.191	68.7858
800.199	68.7855
800.222	68.7852
800.262	68.7848
800.303	68.7844
800.323	68.7841
800.313	68.7838
800.283	68.7836
800.252	68.7836
800.228	68.7833
800.208	68.7830
800.189	68.7827
800.171	68.7823
800.161	68.7820
800.167	68.7818
800.177	68.7814
800.180	68.7811
800.173	68.7808
800.165	68.7806
800.178	68.7803
800.206	68.7800
800.239	68.7797
800.264	68.7793
800.279	68.7789
800.281	68.7785
800.270	68.7780
800.255	68.7775
800.242	68.7769
800.235	68.7768
800.234	68.7767
800.234	68.7766
800.232	68.7765
800.224	68.7763
800.216	68.7761
800.206	68.7761
800.197	68.7759
800.190	68.7756
800.184	68.7753
800.172	68.7749
800.155	68.7746
800.134	68.7743
800.107	68.7738
800.073	68.7735
800.050	68.7731
800.038	68.7728
800.026	68.7725
800.018	68.7724
800.015	68.7721
800.015	68.7718
800.013	68.7718
800.011	68.7716
800.005	68.7713
799.992	68.7709
799.974	68.7705
799.960	68.7698
799.958	68.7693
799.963	68.7690
799.974	68.7689
799.976	68.7688
799.964	68.7685
799.944	68.7683
799.932	68.7681
799.939	68.7679
799.942	68.7676
799.924	68.7675
799.885	68.7673
799.844	68.7669
799.826	68.7667
799.839	68.7663
799.867	68.7661
799.893	68.7659
799.928	68.7656
799.960	68.7653
799.970	68.7648
799.969	68.7646
799.970	68.7643
799.967	68.7640
799.948	68.7637
799.929	68.7633
799.921	68.7628
799.922	68.7625
799.941	68.7623
799.959	68.7621
799.949	68.7619
799.924	68.7616
799.909	68.7613
799.906	68.7611
799.909	68.7608
799.919	68.7605
799.944	68.7603
799.980	68.7601
800.012	68.7598
800.035	68.7595
800.052	68.7593
800.062	68.7590
800.071	68.7588
800.084	68.7586
800.090	68.7584
800.092	68.7580
800.101	68.7576
800.111	68.7572
800.109	68.7568
800.088	68.7564
800.057	68.7560
800.038	68.7557
800.039	68.7555
800.054	68.7552
800.071	68.7551
800.083	68.7549
800.080	68.7547
800.064	68.7545
800.051	68.7543
800.045	68.7541
800.045	68.7538
800.059	68.7536
800.083	68.7534
800.108	68.7531
800.138	68.7527
800.160	68.7524
800.153	68.7520
800.135	68.7516
800.123	68.7513
800.114	68.7509
800.096	68.7507
800.060	68.7504
800.021	68.7501
800.006	68.7499
800.023	68.7498
800.048	68.7495
800.064	68.7492
800.075	68.7489
800.084	68.7486
800.098	68.7484
800.110	68.7479
800.116	68.7475
800.118	68.7471
800.120	68.7468
800.122	68.7467
800.131	68.7466
800.141	68.7464
800.159	68.7461
800.176	68.7458
800.185	68.7455
800.181	68.7451
800.166	68.7448
800.136	68.7445
800.075	68.7440
800.001	68.7436
799.935	68.7434
799.892	68.7432
799.866	68.7430
799.850	68.7427
799.839	68.7426
799.844	68.7425
799.875	68.7424
799.921	68.7422
799.953	68.7419
799.959	68.7417
799.944	68.7413
799.920	68.7409
799.913	68.7406
799.951	68.7403
800.022	68.7400
800.094	68.7397
800.148	68.7394
800.166	68.7390
800.157	68.7387
800.150	68.7383
800.152	68.7379
800.169	68.7377
800.193	68.7376
800.222	68.7374
800.242	68.7371
800.256	68.7367
800.276	68.7363
800.282	68.7359
800.275	68.7356
800.256	68.7354
800.221	68.7352
800.170	68.7350
800.106	68.7349
800.046	68.7347
799.991	68.7344
799.954	68.7341
799.952	68.7338
799.984	68.7336
800.033	68.7333
800.062	68.7330
800.066	68.7327
800.039	68.7324
799.994	68.7321
799.931	68.7318
799.856	68.7314
799.785	68.7310
799.731	68.7307
799.707	68.7304
799.723	68.7303
799.789	68.7303
799.868	68.7303
799.911	68.7299
799.920	68.7295
799.904	68.7290
799.860	68.7286
799.801	68.7283
799.741	68.7280
799.693	68.7278
799.664	68.7276
799.654	68.7273
799.669	68.7270
799.702	68.7267
799.736	68.7264
799.767	68.7261
799.795	68.7258
799.825	68.7255
799.856	68.7252
799.882	68.7250
799.897	68.7247
799.908	68.7244
799.917	68.7242
799.923	68.7239
799.921	68.7236
799.910	68.7233
799.897	68.7229
799.883	68.7225
799.867	68.7223
799.843	68.7220
799.822	68.7218
799.819	68.7216
799.828	68.7214
799.828	68.7211
799.823	68.7208
799.823	68.7206
799.830	68.7203
799.841	68.7200
799.850	68.7197
799.862	68.7194
799.899	68.7191
799.957	68.7188
800.015	68.7186
800.060	68.7182
800.074	68.7179
800.048	68.7176
799.999	68.7173
799.951	68.7171
799.911	68.7168
799.885	68.7166
799.868	68.7165
799.868	68.7162
799.887	68.7158
799.912	68.7153
799.927	68.7148
799.925	68.7145
799.918	68.7142
799.906	68.7140
799.894	68.7137
799.881	68.7135
799.859	68.7132
799.838	68.7129
799.825	68.7127
799.822	68.7125
799.821	68.7123
799.820	68.7120
799.817	68.7118
799.822	68.7114
799.831	68.7109
799.845	68.7104
799.860	68.7101
799.869	68.7099
799.855	68.7097
799.821	68.7095
799.779	68.7092
799.738	68.7089
799.705	68.7085
799.667	68.7082
799.615	68.7079
799.562	68.7076
799.527	68.7075
799.513	68.7074
799.509	68.7072
799.502	68.7070
799.491	68.7066
799.477	68.7062
799.459	68.7059
799.451	68.7056
799.456	68.7054
799.473	68.7051
799.499	68.7048
799.533	68.7045
799.558	68.7042
799.558	68.7039
799.523	68.7036
799.464	68.7033
799.404	68.7030
799.358	68.7027
799.323	68.7023
799.298	68.7021
799.289	68.7018
799.309	68.7015
799.359	68.7013
799.430	68.7012
